node,y_coordinate,z_coordinate,pred_p,pred_w,pred_v,pred_u,target_p,target_w,target_v,target_u
614,0.003931191259,-0.007402035886,6366.2334,-1.1217289,0.4571643,3.9611127,6386.0615,-1.1120491,0.45456004,3.9430416
615,0.007912010633,-0.007402146138,6876.6143,0.5316076,0.3842163,3.2243598,6868.708,0.50622463,0.35674882,3.2437456
616,0.005250163742,-0.007396766381,5729.294,-0.2007451,0.7434976,4.184597,5646.251,-0.21051121,0.75694203,4.173
617,0.002220499004,-0.007394064363,6042.1846,-1.2709539,-0.35159516,3.337778,6061.0615,-1.268599,-0.36356568,3.3449194
618,-0.007137917014,-0.007390708849,6022.173,1.254488,-0.9412255,4.14162,5967.6904,1.2413473,-0.9346185,4.147887
619,-0.005338076746,-0.007385493197,4328.3525,1.1586308,-1.2379166,3.7330825,4337.8955,1.1468434,-1.2251835,3.729217
620,-0.005989849387,-0.007384669976,4759.3994,1.2031832,-1.1413741,3.9501493,4733.968,1.1987844,-1.1448673,3.9413385
621,-0.008100006709,-0.007376821241,7551.4717,-0.023963928,0.010816574,1.1067617,7497.5596,-0.06075144,0.043970585,1.1075757
622,0.007719839393,-0.007351489701,6667.0967,0.7313762,0.46408367,3.8588073,6666.2393,0.7399106,0.4846828,3.8515904
623,0.007857018135,-0.00734650886,6870.3096,0.6444969,0.42711806,3.5786154,6863.202,0.62400913,0.4078009,3.5842304
624,-0.008063062514,-0.007338893315,7580.6084,0.65077114,-0.51726437,2.825622,7520.1143,0.5973592,-0.48001575,2.7949994
625,0.006882616729,-0.007325849787,5651.9326,0.7168875,0.60093427,4.257435,5666.083,0.7224045,0.6161659,4.2442327
626,0.00226681242,-0.007323168182,5950.204,-1.3107255,-0.29835415,3.3203268,6062.169,-1.3130777,-0.28500867,3.3384566
627,0.001386585295,-0.007317182464,5330.3936,-1.0812242,-0.676321,3.0412605,5411.425,-1.0889468,-0.67474496,3.0618834
628,0.002148247788,-0.007300942249,5957.79,-1.3123116,-0.31756985,3.2775369,5979.741,-1.29038,-0.33255982,3.2767413
629,-0.007445677876,-0.007297977905,6480.3545,1.2700424,-0.87320685,4.1070466,6498.1553,1.2627358,-0.87446654,4.1031413
630,-0.005118146784,-0.007296538453,4176.503,1.1458673,-1.2306346,3.6145492,4190.802,1.1422505,-1.2259778,3.617711
631,-0.008018728203,-0.007293465982,7606.622,0.85353565,-0.6384207,3.3235874,7549.0947,0.8341627,-0.63673294,3.3252335
632,0.004550467892,-0.007290312047,6064.7783,-0.7934301,0.6935246,4.1429305,5987.677,-0.7794273,0.6867721,4.1325502
633,0.007791105648,-0.007279954848,6839.2666,0.714221,0.44746733,3.7998044,6833.618,0.71042967,0.43211842,3.8122015
634,-0.00664905217,-0.007277573098,5396.171,1.2540903,-0.99771464,4.121983,5390.093,1.2620611,-0.9807342,4.1092153
635,0.007647527092,-0.007265149879,6603.3213,0.7909632,0.4724226,3.9863005,6610.8525,0.7896061,0.48891807,3.9909093
636,-0.005678446409,-0.007259957967,4537.366,1.2154813,-1.1640707,3.8249278,4474.036,1.2007027,-1.1517743,3.8470755
637,-0.0004757857688,-0.00725076827,3758.4639,-0.3196578,-1.3852971,2.46272,3836.7666,-0.31717157,-1.3686773,2.477414
638,0.002663815774,-0.007247300358,6112.0947,-1.3524158,-0.03995967,3.482077,6196.2646,-1.3525674,-0.04192853,3.4679456
639,-0.007024088703,-0.007245368054,5829.3135,1.2986808,-0.91737366,4.158885,5816.876,1.2841306,-0.91234016,4.159086
640,-0.007965579344,-0.00723913214,7591.2783,1.022594,-0.71904385,3.658158,7565.632,1.0086436,-0.7041832,3.6549978
641,0.004716610914,-0.007217564859,5845.9717,-0.66593003,0.7253649,4.1976323,5849.618,-0.69124985,0.72985363,4.171675
642,0.003217023997,-0.007211052357,6352.794,-1.4048533,0.26441407,3.6260297,6417.5303,-1.3951204,0.27299953,3.65056
643,0.007712148437,-0.007200412912,6750.202,0.7768016,0.4563787,3.946294,6761.505,0.774868,0.43885326,3.9621778
644,-0.001697610631,-0.007199087339,3208.6455,0.26491976,-1.5795549,2.3344696,3177.4014,0.2618823,-1.5702876,2.3362017
645,0.00831422562,-0.007188017199,7504.5576,-0.014395237,0.01156497,0.025534716,7571.077,4.7683716e-07,-2.3841858e-07,0.0
646,-0.007901872646,-0.007174182109,7568.1396,1.1312528,-0.7224448,3.812857,7555.2217,1.1319165,-0.71780014,3.844814
647,0.008267098555,-0.007173314765,7575.5166,0.05639124,0.063126564,0.93098724,7523.823,0.033094406,0.031001806,0.8575141
648,-0.00735333121,-0.00717179426,6364.952,1.3100243,-0.85349035,4.141407,6366.716,1.3116751,-0.85073745,4.1348057
649,0.007561632165,-0.007161360209,6473.8584,0.82863903,0.4792452,4.082328,6505.2803,0.8249178,0.48523426,4.0875325
650,0.008211254785,-0.007154954414,7534.8994,0.39117813,0.2790122,2.3174672,7493.0186,0.3696041,0.2836547,2.2634392
651,0.006740599067,-0.007145226777,5478.657,0.67859507,0.6118953,4.3055396,5449.913,0.67718506,0.61270976,4.309701
652,2.052274854e-05,-0.007134599659,4057.1436,-0.57038283,-1.1740065,2.4652038,4106.8193,-0.5607064,-1.1609339,2.455804
653,0.008145592267,-0.007131498445,7463.497,0.4975462,0.3552537,2.8231177,7468.241,0.52704525,0.37089682,2.8355975
654,0.004538944901,-0.007119961953,5953.8115,-0.8465941,0.7496462,4.180166,5903.507,-0.84659314,0.73925924,4.1669064
655,0.003141620855,-0.007109563448,6376.079,-1.43765,0.2997229,3.6069775,6355.665,-1.4446912,0.28439593,3.613202
656,0.007617571803,-0.00710540321,6573.798,0.8244872,0.4455421,4.053118,6625.384,0.8226361,0.4380188,4.069167
657,0.008068233271,-0.007101896627,7461.9307,0.64943075,0.42200255,3.2412856,7426.157,0.64844894,0.40673375,3.2242823
658,-0.007825475416,-0.00709653613,7476.573,1.229034,-0.69567525,3.9255025,7478.4365,1.2244778,-0.6996497,3.9519978
659,0.000950061258,-0.007084026582,4843.589,-0.9717448,-0.7070844,2.749565,4895.4014,-0.9810431,-0.72726166,2.727413
660,-0.006887537989,-0.007074344239,5666.8154,1.3178506,-0.91000247,4.1492715,5615.6104,1.3251667,-0.8869926,4.161205
661,0.007977663501,-0.00706403544,7404.5186,0.7600212,0.41511655,3.5442939,7347.2295,0.7439313,0.4171164,3.509548
662,0.003253550092,-0.007063351952,6334.1123,-1.4354615,0.37874174,3.6378953,6380.3525,-1.4483974,0.36262536,3.6484537
663,-0.00557555212,-0.007037793323,4392.175,1.2609234,-1.0886022,3.7491546,4339.718,1.2332911,-1.0844301,3.7299836
664,0.007458858085,-0.007036715782,6309.802,0.85957336,0.4807744,4.1803794,6334.214,0.85286856,0.4821372,4.1754103
665,0.0006065076109,-0.007019799864,4500.9287,-0.87407684,-0.8458415,2.5748372,4561.919,-0.86821675,-0.8245388,2.5897434
666,-0.008463621129,-0.007017243148,8483.214,-0.00020503998,-0.009665489,-0.009705321,8457.6045,4.7683716e-07,-2.3841858e-07,0.0
667,0.007871681099,-0.007015898349,7247.6084,0.8449321,0.40705323,3.749187,7204.296,0.81858444,0.41192102,3.722079
668,-0.007254689663,-0.007013945728,6185.589,1.3726597,-0.8181783,4.164705,6199.866,1.3640742,-0.8183235,4.1559706
669,-0.007733950537,-0.00700385908,7340.3584,1.3168621,-0.67268777,4.0229955,7305.501,1.3079433,-0.6684623,4.028979
670,-0.008425021649,-0.006994723962,8462.909,0.24604559,-0.23552072,0.6893069,8438.308,0.2465992,-0.2152102,0.65597856
671,0.007505634432,-0.006990233756,6394.089,0.85787773,0.45195484,4.1578355,6415.048,0.8604808,0.4396143,4.1660724
672,-0.006019264682,-0.00698471002,4724.54,1.2923169,-1.0426173,3.9135287,4706.663,1.2859793,-1.0251596,3.9365556
673,0.003172712547,-0.006980669929,6375.956,-1.4910972,0.425395,3.6053944,6342.206,-1.4880998,0.4207139,3.5840259
674,-0.008377638513,-0.006969322588,8399.325,0.75210714,-0.5944314,2.2790332,8426.661,0.75092745,-0.59100056,2.2400985
675,-0.00315658937,-0.006956778073,3058.7393,0.8225317,-1.4545288,2.460406,3048.3857,0.8274436,-1.4437734,2.4608073
676,-0.003090698325,-0.006955254713,3028.171,0.80586386,-1.4636188,2.4283147,3039.2646,0.81197596,-1.4525433,2.4419606
677,0.007748025957,-0.006954658407,6988.757,0.8847809,0.3981948,3.88535,6972.745,0.8746829,0.40113473,3.8920743
678,0.004215517172,-0.006945884484,6166.8584,-1.085738,0.7759397,4.096311,6064.583,-1.1015759,0.7714615,4.0579996
679,-0.008321190982,-0.00693838819,8381.28,0.9517522,-0.6992985,2.8248184,8434.009,0.9553156,-0.6956457,2.7887695
680,-0.004351416033,-0.006935533521,3641.665,1.1134143,-1.237819,3.0816429,3606.999,1.0984607,-1.2232058,3.0694904
681,-0.003132295421,-0.006920670299,3030.3604,0.8188839,-1.4360664,2.419089,3017.7607,0.82481337,-1.4378476,2.4203417
682,0.004503219005,-0.006918530762,5848.497,-0.8932016,0.85168505,4.2202444,5797.378,-0.88997984,0.862514,4.1986547
683,-0.006328430387,-0.006915862666,5016.6846,1.3274021,-0.9559299,4.0499625,4913.157,1.3171191,-0.9485737,4.0304146
684,0.00477452165,-0.006912818351,5610.427,-0.6759422,0.8273368,4.2896304,5550.632,-0.6785357,0.80946183,4.29449
685,-0.003147543885,-0.006903364955,3026.9229,0.8242073,-1.4232572,2.4124188,3015.8135,0.8296151,-1.4283441,2.4113746
686,-0.006589679393,-0.006901321301,5312.954,1.341136,-0.90235627,4.1028876,5275.745,1.3387518,-0.88577366,4.0821095
687,-0.008254056393,-0.006900775282,8354.075,1.0987029,-0.72921264,3.167757,8431.472,1.1240435,-0.7313813,3.1613233
688,-0.004284313581,-0.006898865301,3575.8389,1.1052575,-1.237165,3.0142903,3569.958,1.0966821,-1.2282193,3.0373874
689,-0.003119283035,-0.006895195643,3011.8994,0.8173952,-1.4224336,2.391955,2999.9873,0.8201413,-1.4261546,2.3887722
690,-0.007629404399,-0.006891642693,7174.8174,1.4018745,-0.6546117,4.07707,7042.7686,1.3875422,-0.6345861,4.0889406
691,-0.002993449087,-0.006881343098,2951.3428,0.78571844,-1.430854,2.3200133,2973.0107,0.7655835,-1.4201075,2.3340201
692,0.007346571671,-0.006878598482,6112.919,0.8856034,0.47237706,4.2698083,6099.874,0.873137,0.47734833,4.260125
693,0.005894715075,-0.006878385848,5098.3174,0.20091152,0.7560744,4.3811955,5058.917,0.19923258,0.75434875,4.3837037
694,0.003328200419,-0.006874814265,6309.04,-1.4930315,0.5609367,3.6551173,6322.218,-1.4636257,0.57128644,3.6372557
695,0.007607662798,-0.006873034349,6685.0186,0.92155933,0.38927698,4.0376678,6651.4893,0.91399,0.39928555,4.0481043
696,0.00859152394,-0.006868595811,8190.544,-0.0024333,-0.009016752,-0.052400127,8107.6006,4.7683716e-07,-2.3841858e-07,0.0
697,0.005968073143,-0.00686072527,5068.5986,0.24105835,0.73408484,4.3927765,5058.124,0.23780966,0.74948144,4.3915415
698,0.0007600916931,-0.006859034772,4643.45,-0.9959452,-0.6543356,2.5297816,4591.2334,-0.98338294,-0.66309714,2.5181024
699,-0.004367395523,-0.006857979675,3596.376,1.116756,-1.2013584,3.0427485,3580.6904,1.112431,-1.2002153,3.038808
700,-0.008174391389,-0.00685489116,8316.583,1.2258782,-0.7121892,3.3992867,8385.228,1.256381,-0.72170746,3.411353
701,0.005863982905,-0.006854467887,5077.0205,0.17942715,0.7651329,4.392203,5046.62,0.17372513,0.7536013,4.3900433
702,-0.004339894768,-0.006846659652,3572.0322,1.1131516,-1.2026298,3.0174377,3565.663,1.1114206,-1.2029028,3.0241385
703,0.003921802972,-0.006842005768,6202.706,-1.3145576,0.7617185,3.973717,6187.884,-1.3056855,0.7556298,3.962391
704,0.008556052442,-0.006840647689,8187.9795,0.0816493,0.099482775,0.5600109,8096.4756,0.08900738,0.09520602,0.5519517
705,0.007388128228,-0.006839040843,6167.9893,0.8890505,0.447165,4.2492113,6148.2705,0.88789606,0.43787146,4.2566123
706,0.004005870648,-0.006834578922,6199.501,-1.2768276,0.78311276,4.0068135,6156.3564,-1.2712424,0.7862556,4.000873
707,-0.008623190692,-0.006829363837,8798.009,-0.002896309,0.0064384937,-0.037975878,8812.962,4.7683716e-07,-2.3841858e-07,0.0
708,0.005912319642,-0.006829339897,5042.8994,0.20386934,0.7505784,4.406665,5020.534,0.2058115,0.75465965,4.400663
709,-0.004312080843,-0.006826996551,3543.1748,1.1092997,-1.2010137,2.9901443,3545.6846,1.108974,-1.2004783,2.9929998
710,0.002872922733,-0.006824871429,6155.4385,-1.5916917,0.42243743,3.4394636,6160.54,-1.5725524,0.42715192,3.4408634
711,-0.004384915752,-0.006822153457,3581.7432,1.1193595,-1.1823156,3.0318935,3582.913,1.1211228,-1.1864862,3.038682
712,-0.004341453316,-0.00681424633,3550.8584,1.1134863,-1.1887815,2.999511,3557.2002,1.1155047,-1.1891234,3.0051122
713,-0.007158861427,-0.006807043215,5951.87,1.4226513,-0.76500857,4.162534,5984.825,1.4212956,-0.77219427,4.170031
714,0.008513568834,-0.006807139344,8144.8525,0.37312126,0.3038206,1.8586996,8089.04,0.34945917,0.2787676,1.8234822
715,-0.008589425462,-0.006801493915,8791.726,0.30797148,-0.28668535,0.5382168,8782.894,0.31879187,-0.27801836,0.52367705
716,-0.008079770606,-0.006798942123,8290.437,1.3695841,-0.6756629,3.5931618,8250.663,1.3631272,-0.6828815,3.5850315
717,0.005953807354,-0.006798973552,5004.134,0.22353935,0.7380433,4.423536,5011.792,0.22952461,0.7478113,4.4098735
718,0.005854348851,-0.006797257363,5018.9697,0.16485977,0.7663379,4.422574,5000.198,0.15804243,0.762553,4.4107637
719,0.0006279496299,-0.006787125406,4472.7705,-0.9385221,-0.64779425,2.412918,4406.956,-0.9384365,-0.6575928,2.3999667
720,0.008659208722,-0.006780279195,8149.216,-0.00086164474,-0.006930828,-0.021726815,8118.0713,4.7683716e-07,-2.3841858e-07,0.0
721,0.005104925288,-0.006777446588,5274.0225,-0.41753912,0.8782153,4.4070067,5214.282,-0.41082382,0.88449335,4.388522
722,-0.008548958302,-0.006768118044,8782.956,0.7765689,-0.58265054,2.0078425,8783.788,0.7489667,-0.5811646,1.9917508
723,0.005897867206,-0.006767792456,4981.4404,0.18573761,0.75284386,4.4395056,4960.0635,0.19283962,0.75574136,4.422575
724,0.008462692996,-0.006766944337,8140.1045,0.48425817,0.32975054,2.383851,8106.507,0.4955411,0.3415947,2.3538516
725,-0.007505748293,-0.006765075447,6797.032,1.455245,-0.6227244,4.1335974,6702.8,1.4563332,-0.6066072,4.136529
726,-9.088120242e-05,-0.006762054974,3798.9404,-0.59757495,-0.9479668,2.105426,3724.0693,-0.6040282,-0.95796764,2.0943055
727,0.007461301842,-0.006756920633,6297.497,0.92962456,0.395231,4.180789,6294.8447,0.93787193,0.4012928,4.1836076
728,-0.001937650563,-0.006749599643,2823.6885,0.31819057,-1.3768578,1.8521603,2715.544,0.3185439,-1.3762305,1.8701478
729,0.008627519038,-0.006747411703,8152.962,0.093064785,0.12174034,0.5642994,8106.1885,0.10686064,0.10598779,0.515266
730,0.0007913283314,-0.006747183847,4567.7627,-1.0348608,-0.5343363,2.4905457,4559.8584,-1.0238922,-0.54235554,2.4714983
731,-0.006147750851,-0.006730656397,4759.1475,1.3695431,-0.9306718,3.9829414,4750.718,1.3471074,-0.9317535,3.9615803
732,-0.007967880943,-0.006730484154,7966.5264,1.4890294,-0.6369051,3.742154,7994.202,1.4583769,-0.63226867,3.7273626
733,-0.008500404285,-0.006728093617,8766.296,0.97518396,-0.6547154,2.5763528,8814.067,0.9404745,-0.6601652,2.5150292
734,0.008401802919,-0.006718774663,8120.046,0.64361334,0.36866164,2.7491174,8124.538,0.6267748,0.35914826,2.729467
735,0.004154468644,-0.006711462674,6084.7217,-1.1923265,0.8973155,4.0985255,5952.7373,-1.1798654,0.865155,4.1043763
736,-0.008713811869,-0.006708711882,8744.142,-0.011012554,0.014164925,-0.04242293,8692.376,4.7683716e-07,-2.3841858e-07,0.0
737,0.00858946825,-0.006708139464,8162.6943,0.3809557,0.31463528,1.7968018,8098.13,0.3511629,0.27797294,1.7561921
738,0.003872780982,-0.006699450036,6193.454,-1.3336568,0.8835354,3.8966637,6166.4893,-1.3463705,0.88651156,3.8945105
739,-0.0009183145797,-0.006692695871,3055.6318,-0.21709442,-1.1427807,1.8179363,3038.6025,-0.22019958,-1.1314938,1.8291935
740,0.001062443643,-0.006688313532,4837.325,-1.1872275,-0.3556924,2.6062999,4809.3955,-1.1597004,-0.35929358,2.6013591
741,0.007249039261,-0.006687496166,5824.7803,0.88747454,0.46208906,4.343234,5831.2373,0.88113165,0.46143436,4.3424077
742,-0.006398134835,-0.006682538297,5013.464,1.3982277,-0.8749763,4.0654907,4952.9463,1.383122,-0.85861635,4.0521326
743,-0.008442241411,-0.006680186109,8789.464,1.123178,-0.6936835,2.8959901,8845.608,1.1113834,-0.68057406,2.8824015
744,0.00723315454,-0.006678917979,5791.3955,0.88482666,0.46773124,4.353245,5802.915,0.8787818,0.46242952,4.3487616
745,-0.008683810822,-0.006675802489,8724.917,0.36790657,-0.31498075,0.4987263,8658.565,0.36999464,-0.3010888,0.47609758
746,0.007237648474,-0.006674710142,5797.073,0.8843751,0.4644866,4.3514595,5803.8975,0.880496,0.46137404,4.34965
747,0.007233420249,-0.00667256098,5788.2607,0.8836942,0.4660201,4.354103,5799.3154,0.87881184,0.46188307,4.3505206
748,0.007240440214,-0.006671620688,5800.329,0.88400555,0.4623494,4.3504252,5804.374,0.88115644,0.4610839,4.349893
749,0.008543743129,-0.006661247279,8157.8213,0.4898715,0.34744787,2.3108761,8116.3623,0.49064827,0.33660173,2.269802
750,0.00832898802,-0.006661015679,8152.8486,0.75597954,0.34078884,3.0229096,8106.669,0.7457628,0.3454826,3.0182648
751,0.006581189288,-0.006645641923,5006.425,0.61452484,0.61815643,4.489498,4962.6143,0.635736,0.61500907,4.4718575
752,0.005010658582,-0.006644425749,5190.5283,-0.5321734,0.89969826,4.4518948,5168.6533,-0.523263,0.90280867,4.429604
753,-0.007841913205,-0.006644236888,7489.8447,1.5687652,-0.58772933,3.8685164,7608.499,1.5431681,-0.5854417,3.851929
754,-0.0004973135971,-0.006640056142,3356.9658,-0.46060848,-0.9818667,1.8467275,3292.1514,-0.43916416,-1.0001359,1.8525413
755,-0.008647757653,-0.006636511504,8736.349,0.7919545,-0.5891459,1.9396479,8652.728,0.74593925,-0.55747175,1.8845528
756,-0.008372593615,-0.006622863816,8785.415,1.2549253,-0.6716434,3.1128602,8833.1455,1.2593265,-0.65733135,3.143255
757,-0.005585171786,-0.006619396857,4231.1045,1.3312383,-0.9570488,3.684875,4238.9365,1.3146224,-0.9498631,3.6736403
758,-0.007357378623,-0.006615531156,6242.298,1.5218492,-0.64436424,4.199067,6236.6084,1.5072355,-0.61115015,4.181088
759,0.002516497913,-0.006609963208,5906.7764,-1.6880736,0.46396875,3.246919,5961.45,-1.6844931,0.46128798,3.2540996
760,0.007222037785,-0.006607006355,5730.5967,0.8710313,0.455292,4.3706517,5713.667,0.8796792,0.460634,4.376578
761,0.005168376125,-0.006606690942,5097.042,-0.39800167,0.90141535,4.474893,5047.284,-0.3880024,0.8965249,4.4540024
762,-0.006225352789,-0.00660626347,4828.759,1.3896999,-0.88000834,3.9955971,4775.3115,1.3743029,-0.8772445,3.980498
763,0.002356433654,-0.006606067357,5810.208,-1.6576905,0.40234113,3.1741006,5859.5967,-1.6427336,0.37489462,3.178146
764,0.008488828916,-0.006605313498,8120.288,0.63260126,0.3560338,2.6575336,8136.663,0.61783934,0.3512113,2.633315
765,0.001682922698,-0.006600092054,5364.9443,-1.4500511,0.069037676,2.869521,5341.3623,-1.4520006,0.041719675,2.8814247
766,0.008241917701,-0.006591794895,8043.329,0.85910463,0.29629683,3.251646,8005.505,0.85769176,0.30817795,3.2534277
767,-0.008604291888,-0.006589663796,8740.239,0.96949005,-0.6443254,2.4549716,8672.749,0.92900133,-0.6259121,2.3968387
768,-0.007235124516,-0.006588968222,5946.3213,1.5198736,-0.70505095,4.193587,6010.802,1.4915252,-0.70335805,4.181493
769,-0.00141667537,-0.006560140081,2732.4639,0.011316776,-1.1721281,1.6805706,2749.8682,0.021599293,-1.1590203,1.6809437
770,0.004822592062,-0.006560096324,5265.716,-0.6814952,0.9629886,4.4363585,5259.538,-0.68932486,0.95654774,4.420957
771,-0.007686560443,-0.006558523022,7073.534,1.5962391,-0.53741336,3.9817305,7123.417,1.6059742,-0.55445576,3.9640503
772,-0.008289119336,-0.006554231854,8709.517,1.3962307,-0.60367906,3.314262,8726.007,1.3910899,-0.60304344,3.3375425
773,-0.001825584001,-0.006550207716,2632.2861,0.22840357,-1.2173384,1.6437204,2557.5342,0.24011469,-1.226772,1.6322343
774,0.008422812856,-0.006538729939,8132.698,0.74066496,0.33326793,2.9453213,8121.878,0.73432875,0.33479404,2.9147727
775,-0.008551982692,-0.006533894989,8729.474,1.1177807,-0.65830827,2.7550986,8691.149,1.0947766,-0.6427033,2.7546005
776,-0.005223321071,-0.006519767962,3981.081,1.3126769,-0.9767537,3.4583685,3971.2607,1.2949009,-0.9673052,3.4501498
777,0.008137918108,-0.006508881694,7803.1787,0.973371,0.25409603,3.4439528,7765.8643,0.966094,0.2517252,3.4645898
778,-0.00334803927,-0.006502711452,2890.8623,0.9007406,-1.1486706,2.1559649,2912.497,0.89983225,-1.1463337,2.189654
779,0.002615935522,-0.006497489524,5947.925,-1.7673762,0.6049409,3.315221,5929.3994,-1.766998,0.61885905,3.31361
780,-0.007313772261,-0.006487633123,6052.538,1.5525746,-0.6533214,4.1888394,6047.456,1.5336466,-0.65589595,4.1995134
781,0.004479683381,-0.006478962858,5523.173,-0.9374683,1.0503602,4.336985,5509.2627,-0.96869826,1.0629134,4.327332
782,-0.007486147599,-0.006472913319,6489.8643,1.6160884,-0.5698992,4.0973845,6487.6885,1.615438,-0.5607034,4.0856476
783,-0.008189250981,-0.006472204575,8448.548,1.5327549,-0.55368006,3.4938688,8477.8545,1.5166569,-0.53193235,3.5051503
784,0.0008753725263,-0.006470124718,4516.456,-1.2065387,-0.26190794,2.534917,4581.755,-1.1915791,-0.2605356,2.5640335
785,-0.008488966685,-0.006467648809,8690.341,1.2428479,-0.62418675,2.9890516,8665.5205,1.2400656,-0.6215148,3.0120912
786,0.008343470096,-0.006459483889,8036.966,0.8479986,0.29885864,3.164406,8023.372,0.84595203,0.29465485,3.150351
787,-0.0008180470514,-0.006438926295,2891.4443,-0.3520589,-0.9347391,1.6459455,2906.9385,-0.34504366,-0.9469831,1.6241564
788,0.002445348435,-0.006427885252,5794.382,-1.8160639,0.5959623,3.2567585,5859.9307,-1.793911,0.5721879,3.2687805
789,0.008015848564,-0.00640962671,7337.589,1.0672994,0.20152164,3.6850743,7342.1396,1.0652752,0.200742,3.6888027
790,0.005063033804,-0.006400826841,4819.413,-0.49308157,0.96202326,4.5724635,4825.1084,-0.48020983,0.95274377,4.5663996
791,-0.004024818966,-0.00639256975,3215.1377,1.0754957,-0.99950397,2.4419262,3187.421,1.065937,-0.972708,2.473051
792,-0.002182415058,-0.00638925129,2477.587,0.40606642,-1.1166369,1.5380118,2481.794,0.40070295,-1.1148276,1.561947
793,-0.00841299831,-0.006388898171,8608.899,1.3774772,-0.56766725,3.217363,8550.282,1.3716712,-0.57438576,3.2120318
794,0.003004450707,-0.00638819878,6027.3623,-1.8352408,0.93186927,3.4618325,6043.757,-1.8535078,0.90944886,3.4918678
795,0.0005703391837,-0.006386768557,4199.7256,-1.0876038,-0.3224932,2.3122919,4165.6904,-1.0851343,-0.32849836,2.2721472
796,0.006556921142,-0.006386473744,4706.657,0.6387701,0.60482764,4.570024,4771.704,0.6238909,0.6010885,4.5496807
797,-0.0080761109,-0.006372184187,7973.1025,1.6327119,-0.48520505,3.6445587,8060.9795,1.6349063,-0.46246612,3.6615615
798,0.003388339878,-0.006370468233,6149.5537,-1.688057,1.0681312,3.6419008,6104.698,-1.6762996,1.056653,3.6351953
799,0.008248109155,-0.006365380887,7743.0674,0.96966314,0.23916984,3.3761277,7782.6357,0.9570799,0.2344029,3.3728228
800,0.003594760395,-0.006363903448,6142.79,-1.6033065,1.1989567,3.7037053,6115.167,-1.6074517,1.177475,3.688224
801,0.004036009602,-0.006336147404,5898.796,-1.2527597,1.2828469,3.9824073,5882.292,-1.249929,1.2806008,3.9773657
802,0.00406508358,-0.006329309504,5842.7725,-1.2243173,1.27932,4.022327,5850.9326,-1.2321517,1.2786098,3.9992383
803,0.001558660175,-0.006327388727,5147.7686,-1.5816176,0.2042799,2.9162502,5148.126,-1.5572033,0.2031889,2.837445
804,0.004008176504,-0.006326076306,5938.0205,-1.2753651,1.3048148,3.964966,5893.755,-1.2657883,1.2837913,3.9567585
805,0.004032564666,-0.006320995734,5897.302,-1.2550519,1.3034394,3.9878836,5877.4053,-1.2523713,1.2909665,3.976669
806,0.006291907787,-0.006308846982,4473.1787,0.48221588,0.635782,4.602788,4601.333,0.45020533,0.64438915,4.5839434
807,0.004026488269,-0.006302735358,5893.118,-1.2577596,1.3263602,3.9866986,5861.882,-1.2494321,1.3168142,3.967665
808,0.007875252067,-0.006299218743,6787.3896,1.1377144,0.16691947,3.9200878,6810.7334,1.1490016,0.16030574,3.9124665
809,-0.008321416646,-0.006295661223,8355.528,1.5047398,-0.52077913,3.4059973,8308.087,1.4984918,-0.5146854,3.395406
810,0.001913506968,-0.006266539365,5428.001,-1.76689,0.43382192,3.0868678,5391.122,-1.7535653,0.44326353,3.0795112
811,0.004675596981,-0.006258442319,4941.8564,-0.74571466,1.0893009,4.5493383,4903.538,-0.74347186,1.0767729,4.5532146
812,0.0002604937499,-0.006258143082,3795.4072,-0.98758125,-0.3484547,2.0758,3816.167,-0.9923067,-0.35351586,2.1098351
813,-0.007953025171,-0.006255520251,7465.2354,1.7173839,-0.40785825,3.7890205,7543.6475,1.738306,-0.39994764,3.8034487
814,0.00813485629,-0.006255049681,7298.3994,1.0672712,0.17317677,3.6229544,7349.374,1.0625424,0.17794418,3.6198764
815,-0.00650300922,-0.006253368211,5051.6943,1.4410071,-0.71659327,4.0628195,4958.1396,1.4658923,-0.7148336,4.066661
816,-0.006974727325,-0.006243933601,5570.9854,1.5217876,-0.6477152,4.1636095,5567.546,1.5198102,-0.6402283,4.139741
817,0.00544627496,-0.006234877085,4376.6396,-0.1411891,0.87660193,4.6579356,4362.411,-0.14110136,0.8721199,4.66725
818,-0.004641046183,-0.006209522215,3542.8408,1.2411251,-0.85428977,2.8889227,3558.7568,1.2443376,-0.85431075,2.9127457
819,-0.009082451017,-0.00620386735,7668.9854,0.018642902,-0.010133982,-0.03931154,7453.5557,4.7683716e-07,-2.3841858e-07,0.0
820,0.005232742437,-0.006198247882,4408.093,-0.3173294,0.9332082,4.6894946,4440.878,-0.32952833,0.93452406,4.6829853
821,0.004995579878,-0.006187340162,4521.3545,-0.4909649,1.0256891,4.68996,4544.8174,-0.4911933,1.0300922,4.668696
822,-0.008214282409,-0.006186898349,8005.9463,1.6393747,-0.467682,3.595972,7925.3447,1.6178699,-0.45639348,3.5764203
823,-0.009043929811,-0.006182523621,7485.468,1.0550017,-0.7647959,0.57345545,7418.4326,1.077826,-0.757759,0.54528993
824,0.007707899866,-0.00616952999,6189.3955,1.1534414,0.1662085,4.1342273,6095.8057,1.1791368,0.16625094,4.1532345
825,-0.005835097602,-0.006168931758,4292.3643,1.4006639,-0.7486688,3.7508812,4352.29,1.3975921,-0.73549986,3.74756
826,-0.008997850074,-0.006156841359,7529.7705,1.2498984,-0.8336402,1.705402,7417.501,1.2249756,-0.83277977,1.6810416
