node,y_coordinate,z_coordinate,pred_p,pred_w,pred_v,pred_u,target_p,target_w,target_v,target_u
421,0.001012637496,-0.008719444872,7278.6807,-0.5880077,-1.2978284,4.157129,7263.8936,-0.5890899,-1.3048207,4.1388197
422,0.006671374288,-0.008687084989,7561.5576,0.45110083,0.60587597,1.855261,7461.8623,0.45878983,0.612591,1.886296
423,0.006472217825,-0.008680058097,7479.5693,0.6989236,0.95488167,3.8075073,7517.048,0.71587086,0.95388365,3.8069417
424,-0.00188588842,-0.008679427993,5847.3584,0.43477535,-1.8602614,4.1065784,5862.2373,0.434731,-1.8651084,4.062272
425,-0.006751777758,-0.008675864805,6374.2373,0.009665489,0.00035095215,-0.010684731,6424.833,4.7683716e-07,-2.3841858e-07,0.0
426,-0.006230023786,-0.008660166814,6092.3486,1.0106635,-1.3359632,4.1125517,6093.573,1.0093784,-1.3386059,4.1362047
427,0.006636554975,-0.008644185218,7528.323,0.7127714,0.891628,3.3122857,7460.8955,0.69767284,0.89735055,3.3382828
428,0.002563762692,-0.008641956006,8600.839,-0.77654815,-0.5297456,4.0484605,8632.987,-0.78701234,-0.528196,4.035205
429,-0.006724918924,-0.00864010208,6361.7666,0.42072582,-0.502229,1.9975013,6408.302,0.41339254,-0.5002488,1.9999393
430,-0.00554278427,-0.008634195842,5929.757,0.9812784,-1.4416378,4.0028257,5904.7236,0.9934454,-1.4372904,4.00389
431,-0.005187768334,-0.008626669586,5701.7373,0.9861593,-1.545204,4.0195713,5701.958,0.9890137,-1.5407648,4.0388966
432,0.006424263236,-0.008617219415,7422.741,0.6942687,0.9544902,4.045482,7497.6924,0.7057891,0.94937587,4.054955
433,-0.003426667333,-0.008616410515,5504.3916,0.8363328,-1.8909419,4.08902,5451.0947,0.854599,-1.9034644,4.10632
434,-0.004504422896,-0.008615971427,5538.423,0.9366665,-1.7206777,4.064138,5447.829,0.95777655,-1.7162845,4.0646825
435,-0.004772187779,-0.008605692245,5585.2627,0.98751545,-1.646225,4.0815535,5578.6377,0.9790497,-1.6563894,4.0842934
436,-0.006692713205,-0.00859727129,6389.7334,0.85479164,-1.0666004,3.620302,6407.259,0.86687946,-1.0715709,3.6264753
437,0.006853801543,-0.008592810197,7469.9385,-0.00025844574,-0.0027740002,0.05044765,7523.993,4.7683716e-07,-2.3841858e-07,0.0
438,-0.004266398472,-0.008592600595,5508.3115,0.91238403,-1.7681385,4.0509157,5395.878,0.9126563,-1.7636789,4.044901
439,0.006595997996,-0.008592095131,7470.325,0.7421465,0.9539871,3.8201635,7451.5303,0.7384596,0.9509964,3.8223088
440,0.005192087834,-0.00858653262,7851.755,0.12576628,0.8044381,4.1974216,7868.2646,0.12681627,0.79421496,4.197573
441,-0.006165269737,-0.008571079816,6085.794,1.0291162,-1.3525529,4.157564,6066.0264,1.0330434,-1.3596176,4.180765
442,0.005232044376,-0.008562888648,7843.257,0.14945507,0.8117988,4.209542,7828.376,0.140234,0.804934,4.215149
443,0.006828158294,-0.008554381355,7497.616,0.44077206,0.5570655,1.8790411,7503.9814,0.43071318,0.55905867,1.8780681
444,0.003270734076,-0.008549827315,8821.079,-0.7103689,-0.068160295,4.045357,8764.995,-0.73015237,-0.07873297,4.087843
445,-0.006654065123,-0.00854605992,6392.333,1.0091949,-1.2272854,4.0701184,6397.823,0.99652433,-1.2188187,4.028865
446,-0.001334952877,-0.008543892454,5778.3916,0.21316004,-1.8610538,3.991038,5785.839,0.21357346,-1.8449785,3.9592412
447,0.006367231527,-0.008541736203,7416.253,0.669569,0.94045234,4.210086,7459.6396,0.675889,0.934221,4.1857395
448,0.006547323504,-0.00852978904,7412.116,0.7398834,0.95232654,4.059334,7432.425,0.7331629,0.9497175,4.0784993
449,0.006794491296,-0.008510702431,7494.4834,0.6940613,0.8437667,3.3655066,7503.5303,0.6890836,0.84829473,3.348134
450,-0.001111243113,-0.00851031165,5776.177,0.1173625,-1.8520219,3.9599473,5735.087,0.11939001,-1.8486363,3.9438224
451,-0.006607864393,-0.008484671631,6383.6064,1.0681539,-1.2898813,4.2379603,6381.4385,1.0647812,-1.2902327,4.216064
452,-0.005414072531,-0.008477545612,5789.7705,1.0356331,-1.5051477,4.1107407,5807.831,1.0327144,-1.4879879,4.0943484
453,-0.006087834241,-0.008464536956,6076.2764,1.0601158,-1.3726702,4.2040634,6024.577,1.0622244,-1.3823895,4.223161
454,0.006755441783,-0.008457538726,7474.663,0.7411928,0.90835524,3.840638,7493.5596,0.74256706,0.90722775,3.8384144
455,0.006489376448,-0.008454974486,7400.4893,0.6948719,0.9522877,4.2463503,7395.782,0.70734453,0.9364412,4.2155547
456,0.006298731642,-0.008451746847,7392.1924,0.6391072,0.91967535,4.2618093,7411.5225,0.6418934,0.9182749,4.2573147
457,-0.005060913233,-0.008436209728,5592.8193,1.0404305,-1.5731533,4.099826,5582.29,1.0245147,-1.5785203,4.1132245
458,-0.007071720914,-0.008425332351,6741.1377,0.00899744,0.0062627792,0.030789122,6691.323,4.7683716e-07,-2.3841858e-07,0.0
459,0.00502000378,-0.008413875473,7779.2783,-0.06600857,0.7268722,4.2810364,7818.548,-0.05812359,0.72574043,4.270342
460,-0.006552526072,-0.008411200103,6349.0537,1.088778,-1.3138893,4.2876663,6361.6475,1.1006579,-1.3196058,4.2975016
461,-0.003745598033,-0.008407311029,5236.552,0.91651154,-1.8496798,4.0559855,5266.6104,0.92067766,-1.8504925,4.0582366
462,-0.001459425733,-0.008397779775,5549.38,0.26455975,-1.9014001,3.872027,5540.466,0.2564516,-1.9097368,3.8842788
463,0.006708658534,-0.008393888867,7404.915,0.7514839,0.9087508,4.0858216,7473.1455,0.74933386,0.9121504,4.1035576
464,-0.002015219521,-0.008392560304,5326.8623,0.49116564,-1.9345834,3.8841963,5403.325,0.48468256,-1.9340534,3.9014666
465,-0.007043445533,-0.008390747969,6717.546,0.357275,-0.44431436,2.0812404,6683.708,0.39186525,-0.44948936,2.1156209
466,-0.00122491976,-0.008378008333,5571.5244,0.1588993,-1.8881902,3.8504643,5552.6436,0.14947033,-1.8997681,3.86394
467,0.005098530529,-0.008366826513,7718.6807,-0.023439407,0.74702644,4.2952914,7741.044,-0.03189993,0.74868035,4.3007436
468,0.006421608248,-0.008364466845,7384.8584,0.67342615,0.928622,4.300263,7347.4365,0.67669296,0.9216876,4.2911787
469,0.003955007712,-0.008353592092,8432.034,-0.66196775,0.3157537,4.1848445,8416.624,-0.6737428,0.31633496,4.183323
470,-0.007009566405,-0.00834931212,6722.009,0.90150166,-1.0307136,3.7549388,6682.702,0.903121,-1.033882,3.7868767
471,0.006217292044,-0.008343811903,7361.927,0.60516024,0.8969424,4.317103,7358.343,0.5959897,0.90030384,4.3200216
472,0.004028689531,-0.008338953325,8377.81,-0.6496024,0.3541944,4.1952972,8363.733,-0.64693904,0.34819436,4.19651
473,-0.005994720803,-0.008335489016,6053.372,1.0938225,-1.4009237,4.2741156,5968.954,1.0976925,-1.4060063,4.2634873
474,0.001212514212,-0.00833215825,7176.5146,-0.7766049,-1.235662,3.9912493,7205.3936,-0.77579546,-1.2340631,3.9984586
475,-0.001133131735,-0.008324876714,5514.8,0.10665798,-1.8905418,3.8124058,5550.089,0.10598612,-1.8915513,3.8178184
476,0.005040559014,-0.008324415009,7706.1455,-0.07735062,0.73716927,4.3136134,7749.7236,-0.09108925,0.73266935,4.3086486
477,-0.006486413151,-0.008323278911,6303.6787,1.1215768,-1.3349562,4.341311,6329.8467,1.1228304,-1.3300527,4.3368025
478,0.0007366208643,-0.008320458323,6765.583,-0.63312244,-1.4330792,3.9236126,6824.45,-0.628345,-1.4305507,3.9338353
479,-0.001308599407,-0.008319762051,5476.745,0.18552446,-1.9031469,3.8016071,5453.382,0.18416834,-1.9150848,3.8227928
480,0.006652419935,-0.008317879318,7366.6025,0.7260499,0.9108641,4.2758036,7435.2314,0.7345481,0.90338945,4.2503757
481,0.003873781653,-0.008311827487,8397.634,-0.720119,0.26523852,4.1934457,8392.091,-0.72430325,0.26426983,4.2011323
482,0.0002820086361,-0.008308798656,6424.425,-0.471478,-1.5775719,3.8920534,6414.9756,-0.4692359,-1.5836524,3.8889065
483,-0.005261756691,-0.008303541216,5646.583,1.0862985,-1.5269616,4.1711392,5677.7354,1.06705,-1.5250361,4.148438
484,-0.006968963453,-0.008299720175,6723.2803,1.0636392,-1.1954448,4.208666,6672.5166,1.0487614,-1.1847758,4.206436
485,0.003962213944,-0.008288129532,8373.54,-0.70794916,0.31695795,4.213331,8354.485,-0.70998144,0.3165679,4.2141166
486,-0.0003143907835,-0.008280744969,5911.204,-0.2225833,-1.7361978,3.8098807,5948.093,-0.23202467,-1.7510219,3.8139448
487,-0.004891576654,-0.008279764702,5494.9873,1.0273604,-1.5860574,4.0500546,5470.409,1.0363417,-1.5960615,4.0766315
488,0.005107531072,-0.008279322511,7662.0967,-0.048728466,0.7519655,4.3224955,7685.009,-0.053159237,0.7548468,4.3288345
489,0.002868421618,-0.008273682344,8455.935,-0.99953794,-0.31842494,4.10124,8387.353,-0.9917705,-0.31734765,4.0780315
490,0.005171279106,-0.008261205649,7668.083,-0.009493828,0.759743,4.335015,7655.2334,-0.009348869,0.75881696,4.338723
491,0.006340379318,-0.008256394124,7351.833,0.63452005,0.9058378,4.357655,7292.503,0.6348181,0.9052484,4.354759
492,0.004025031459,-0.008256083286,8313.833,-0.71104765,0.3496554,4.23109,8313.546,-0.6901076,0.3459847,4.2296104
493,-0.002443682076,-0.008254465401,5132.6807,0.64174366,-1.9591792,3.845583,5052.911,0.6420703,-1.9603355,3.8622644
494,0.003257644008,-0.0082428245,8509.841,-0.98250175,-0.072212696,4.1701374,8459.567,-0.98363066,-0.06922579,4.1565557
495,-0.006920340068,-0.00824033336,6700.05,1.1270986,-1.2364051,4.3939657,6653.995,1.1252418,-1.2532842,4.401421
496,-0.001245058307,-0.00823225603,5364.081,0.14307213,-1.905978,3.7314575,5389.907,0.14096355,-1.8946328,3.7135139
497,0.001710102729,-0.008229111545,7641.3877,-0.9353647,-0.9828278,4.0098147,7586.7666,-0.9519279,-0.99261475,3.9947903
498,0.006585183359,-0.008227034504,7357.126,0.71589994,0.8892219,4.333704,7383.669,0.71229696,0.89118624,4.3329706
499,0.003896306323,-0.008226863163,8321.345,-0.765131,0.2800429,4.233156,8331.437,-0.7713678,0.28472567,4.217483
500,-0.006407356972,-0.008218125103,6213.1045,1.1527724,-1.3490598,4.404127,6279.6924,1.1498313,-1.3397142,4.369114
501,0.006117781676,-0.008212679107,7274.4424,0.5471382,0.8789625,4.3680344,7291.8174,0.5334902,0.87899065,4.3836093
502,-0.005877382913,-0.008173561857,5959.175,1.1377769,-1.4247854,4.297354,5888.134,1.1399856,-1.425878,4.295834
503,-0.006862135015,-0.008169231386,6676.868,1.1457057,-1.2558562,4.461741,6630.7666,1.163713,-1.2753234,4.4794064
504,0.002274137324,-0.008145881256,7991.7354,-1.0674741,-0.66335547,4.0376353,7919.2744,-1.0632877,-0.6620487,4.045849
505,-0.004148340813,-0.008128453153,5106.3994,0.95843935,-1.7466961,4.007768,5141.091,0.9554858,-1.7396679,4.011937
506,0.006241172502,-0.00812509904,7270.2725,0.5748062,0.88653827,4.412242,7223.5283,0.57732916,0.88653445,4.4186006
507,-0.003200522817,-0.008120892964,4887.3643,0.8479023,-1.9000356,3.8247623,4861.823,0.8526764,-1.9046228,3.790522
508,0.006504778103,-0.008118396417,7321.339,0.68136454,0.87204576,4.3936443,7321.6006,0.6787543,0.87669826,4.398976
509,-0.006313455116,-0.008090325213,6156.3174,1.193356,-1.3519431,4.4207025,6212.829,1.1829152,-1.348216,4.3956175
510,-0.006792509226,-0.008084187733,6629.8506,1.1822691,-1.2705232,4.498764,6591.3096,1.1859612,-1.2766893,4.509687
511,-0.007461098766,-0.008074811621,7415.882,-0.003818512,-0.005941868,0.02007213,7460.163,4.7683716e-07,-2.3841858e-07,0.0
512,0.002556258386,-0.008067867881,8034.13,-1.1274457,-0.48345423,4.079024,8047.8076,-1.1381643,-0.49399793,4.077604
513,-0.00742523423,-0.008047201254,7403.8037,0.22702885,-0.24633837,1.8577905,7455.296,0.2034998,-0.23719525,1.8245019
514,0.007501025629,-0.008045500814,7535.118,-0.0016922951,0.0028061867,-0.01482958,7549.4404,4.7683716e-07,-2.3841858e-07,0.0
515,0.005985206701,-0.008045121298,7175.093,0.45036554,0.84371376,4.445796,7204.6455,0.44029713,0.85217905,4.452691
516,-0.003789509896,-0.008041119072,4909.8486,0.9441552,-1.8025844,3.9028778,4964.4385,0.92199516,-1.7988348,3.8797688
517,0.007471347273,-0.008010585248,7488.6514,0.1717515,0.21705294,1.8679676,7527.427,0.18673658,0.19783616,1.8749217
518,-0.007387598017,-0.00800931809,7422.0127,0.8809824,-0.8750223,3.69988,7460.1357,0.84862614,-0.85325086,3.63333
519,-0.00292433032,-0.008003684922,4755.3447,0.7907033,-1.9114854,3.729417,4771.6924,0.7954397,-1.9082041,3.7182243
520,-0.005742571897,-0.007988655554,5831.198,1.1938543,-1.4311116,4.2991505,5773.616,1.1829801,-1.4329841,4.307906
521,0.006406571824,-0.00798666122,7225.374,0.6215019,0.8598671,4.455705,7240.835,0.63096905,0.8605168,4.463986
522,-0.006709243977,-0.00798247914,6539.7314,1.2200432,-1.2753111,4.5344396,6528.872,1.2123494,-1.2754918,4.5278196
523,0.007435126832,-0.00796940633,7517.6436,0.58026886,0.5548682,3.400535,7530.4014,0.57354164,0.545285,3.3667376
524,-0.007342652484,-0.00796380011,7421.784,1.0400324,-1.033384,4.1339664,7458.581,1.0424466,-1.0269822,4.1187425
525,0.006117656608,-0.007952482005,7128.464,0.489892,0.85952425,4.4797487,7127.8916,0.4946437,0.86437535,4.489856
526,0.0004119487032,-0.007942233773,6228.796,-0.5896473,-1.4821107,3.6224816,6150.3604,-0.59232473,-1.4818673,3.5885792
527,-0.004528982809,-0.007933900284,5142.4365,1.0435143,-1.6353111,4.0148673,5106.802,1.0610585,-1.639524,4.0317063
528,-0.007623603174,-0.007929708402,7757.2627,-0.011938095,0.0044937134,-0.036429007,7698.2764,4.7683716e-07,-2.3841858e-07,0.0
529,-0.006204992031,-0.0079248016,6048.075,1.2231088,-1.3529071,4.4197187,6125.0674,1.2246652,-1.3493559,4.415081
530,0.002911433251,-0.007924492947,8093.827,-1.2077832,-0.25937653,4.137382,8139.173,-1.1972201,-0.26211286,4.138863
531,0.007390909796,-0.007920834261,7530.2666,0.71548796,0.64192057,3.9208922,7524.163,0.7085738,0.65273476,3.8991764
532,-0.007288851738,-0.007909265818,7419.698,1.1669445,-1.118018,4.386645,7442.331,1.1556258,-1.1029438,4.36919
533,-0.007588895205,-0.007901136128,7706.1436,0.16878891,-0.1643033,1.6561505,7702.173,0.15705442,-0.17202592,1.7417077
534,0.004546986326,-0.007874654193,7704.1045,-0.6150484,0.6248684,4.4254456,7746.454,-0.6115742,0.6188235,4.4202952
535,0.007338427912,-0.007862260626,7520.425,0.7626929,0.687891,4.1639056,7502.958,0.7773795,0.6927233,4.209916
536,-0.00755334787,-0.007861467459,7732.204,0.842813,-0.78309655,3.583141,7713.743,0.84555817,-0.79441154,3.593352
537,0.005836386835,-0.007859724364,7107.253,0.334105,0.82847285,4.526356,7077.8975,0.31091833,0.8271446,4.5252047
538,-0.006612003152,-0.007858093884,6439.2705,1.2673059,-1.263233,4.5329685,6447.7646,1.2450609,-1.2713515,4.536787
539,-0.007224479316,-0.007843942819,7373.2764,1.2118559,-1.1154549,4.491038,7415.4717,1.2167349,-1.1263622,4.4828863
540,0.0009593049637,-0.007843556097,6631.466,-0.8695245,-1.2244456,3.661211,6653.507,-0.8579111,-1.2002333,3.6728747
541,-0.002394836355,-0.007830999841,4588.991,0.61610794,-1.9339253,3.4864538,4583.741,0.6046958,-1.9427389,3.4666464
542,0.003333084085,-0.007816160987,8165.378,-1.2487698,0.018231392,4.2389255,8161.913,-1.2331016,0.012706757,4.235227
543,-0.007510751514,-0.007813936259,7746.71,1.0448937,-0.9563869,4.074337,7720.241,1.0562725,-0.97289896,4.101136
544,0.006296952003,-0.007804283805,7074.784,0.5418987,0.8447838,4.532134,7127.589,0.5653944,0.8397479,4.5392427
545,0.001356288066,-0.007795038593,6966.956,-0.98494387,-1.0372983,3.7042506,6929.0947,-1.0003109,-1.0196087,3.6916015
546,-0.004176210764,-0.007793209971,4876.384,1.0286613,-1.6714194,3.8782728,4803.837,1.0125914,-1.6767316,3.8480732
547,0.007275798008,-0.007791954263,7515.415,0.814558,0.7028165,4.398667,7464.3467,0.8127327,0.70552325,4.402479
548,-0.003224000462,-0.007791400541,4517.3037,0.86093616,-1.8643863,3.6103082,4585.2764,0.8519521,-1.8607581,3.626395
549,-4.665529061e-05,-0.00779116892,5672.243,-0.43338966,-1.6060054,3.3978329,5664.0615,-0.434731,-1.5878702,3.4209085
550,-0.007147599807,-0.007765637108,7299.3584,1.2571487,-1.1328753,4.5561438,7356.784,1.2536521,-1.1245525,4.532
551,0.005980057631,-0.007759677446,7040.282,0.38241196,0.8446181,4.5654006,6988.448,0.37900877,0.84649014,4.565608
552,-0.007459733746,-0.007757020817,7761.493,1.1990533,-1.0655974,4.3741436,7711.413,1.1829791,-1.0491382,4.3724866
553,-0.007799812778,-0.007748655312,8136.843,0.012391567,-0.005230665,0.022893727,8122.958,4.7683716e-07,-2.3841858e-07,0.0
554,-0.001701878977,-0.007743672871,4588.913,0.32234383,-1.8899298,3.2112367,4581.755,0.3330598,-1.875406,3.2016795
555,-0.002854666434,-0.007739235387,4467.634,0.7608247,-1.8851349,3.4776797,4478.96,0.75861263,-1.9004207,3.4642298
556,-0.006083413409,-0.007732002846,6009.4385,1.2693725,-1.3356676,4.4151945,6008.874,1.2689795,-1.336575,4.4176626
557,-0.007765225895,-0.007720199481,8166.3975,0.09736538,-0.11545205,1.6425369,8142.5615,0.11419535,-0.11768365,1.571579
558,0.007200136755,-0.007708518574,7459.591,0.8435149,0.70160174,4.495812,7402.0693,0.8278966,0.7062156,4.516415
559,-0.006495770641,-0.007703746012,6322.2646,1.2790489,-1.2413912,4.522318,6337.675,1.284708,-1.2606463,4.535262
560,-0.007398645264,-0.007688895442,7721.577,1.2446809,-1.0622103,4.478152,7691.841,1.2533598,-1.0705001,4.500796
561,0.004917171082,-0.007682366487,7359.382,-0.4151044,0.7429185,4.5424604,7346.8643,-0.405962,0.7335987,4.525917
562,-0.0006282670302,-0.007679661105,5131.0186,-0.16883516,-1.759933,3.1875281,5022.5244,-0.17861128,-1.7540097,3.1875837
563,-0.007732960617,-0.007677281443,8187.952,0.8322668,-0.7367989,3.5177736,8170.6865,0.84108305,-0.73521876,3.484586
564,-0.007055807351,-0.007671848713,7219.9385,1.3020096,-1.1339922,4.5769215,7255.1533,1.2901406,-1.1176093,4.561684
565,0.005915288692,-0.00764790085,6980.448,0.29996443,0.8442297,4.620593,6949.1045,0.31570625,0.8423364,4.594113
566,0.003934357048,-0.007638354763,7989.044,-1.1237538,0.41306067,4.355952,8021.1494,-1.1184819,0.43435478,4.3579345
567,-0.007694202674,-0.007625940549,8211.464,1.0579643,-0.9026463,3.9943678,8197.839,1.0664883,-0.9115691,4.0165625
568,-0.003629393623,-0.007616368292,4530.079,0.96196985,-1.7556129,3.5934734,4489.741,0.9685278,-1.7594315,3.6243882
569,-0.005271466312,-0.007613701053,5352.2354,1.2157602,-1.4188579,4.1658707,5359.0947,1.2245455,-1.4232619,4.124895
570,0.007936062735,-0.007612696562,8368.171,0.021654606,0.0002629757,0.02383288,8292.14,4.7683716e-07,-2.3841858e-07,0.0
571,-0.004910917659,-0.007610757979,5167.622,1.1757774,-1.4959126,4.0572033,5166.6514,1.1900477,-1.4953643,4.0557017
572,-0.007325520268,-0.007607375763,7662.8604,1.2934532,-1.0633602,4.5620627,7636.657,1.2970295,-1.0645137,4.5585995
573,0.00711124348,-0.007607376956,7349.216,0.8387456,0.70843935,4.5851884,7311.6084,0.83049965,0.7014277,4.591676
574,0.006177809226,-0.007597734399,6917.8564,0.45858145,0.83148146,4.6332912,6957.9756,0.4715023,0.8227849,4.6208725
575,0.0002421828013,-0.007593605916,5746.835,-0.6076243,-1.4544053,3.2660089,5700.587,-0.6096916,-1.4680395,3.2610533
576,0.007907187231,-0.00757715451,8347.659,0.002872467,-0.03877473,1.5482708,8269.009,0.012895584,-0.004535198,1.5279627
577,-0.007647771402,-0.007564480005,8220.226,1.2208576,-0.9931885,4.3170924,8208.481,1.2102218,-0.98386097,4.310055
578,0.0005068419755,-0.007562797468,5923.5107,-0.7346585,-1.3302858,3.3072467,5906.919,-0.7366669,-1.3384887,3.2949746
579,-0.006950764993,-0.007556159136,7084.827,1.3488078,-1.115466,4.60139,7119.8994,1.3305225,-1.1072952,4.5789804
580,-0.0005297516099,-0.007554450217,4977.3,-0.25710344,-1.7036791,3.0795527,4970.495,-0.24920607,-1.7046057,3.0700245
581,0.001215010228,-0.007537110883,6590.4795,-1.0588105,-0.9749061,3.504053,6650.96,-1.0526147,-1.0007246,3.490788
582,0.002107239613,-0.007535398035,7575.4736,-1.326191,-0.51457083,3.7817926,7488.198,-1.329459,-0.5069716,3.7916923
583,0.001426623447,-0.00753485543,6923.132,-1.1529148,-0.86968184,3.577868,6805.4053,-1.1274195,-0.8797989,3.5657544
584,0.007872486432,-0.007534665678,8266.183,0.46449995,0.34519982,3.2030766,8291.47,0.47616005,0.3592584,3.1583211
585,-0.006359122583,-0.007524919041,6248.759,1.3252602,-1.2303779,4.500251,6190.3525,1.3278756,-1.2399915,4.5179877
586,0.002307494483,-0.007520838094,7653.6475,-1.3610592,-0.4131583,3.8292842,7614.1045,-1.3619363,-0.39557636,3.815462
587,0.00802807669,-0.007519922972,8531.282,-0.026615143,-0.0042686462,-0.036968343,8559.122,4.7683716e-07,-2.3841858e-07,0.0
588,-0.0006443658018,-0.007511389585,4858.3955,-0.21038198,-1.7171333,3.0261812,4836.339,-0.20535564,-1.7315269,3.008515
589,-0.007238029137,-0.007509923529,7589.0107,1.3489499,-1.0593421,4.5821986,7533.087,1.3389616,-1.0515039,4.5945816
590,-0.001634083724,-0.007499531459,4229.048,0.28612518,-1.8635948,2.9710176,4247.9307,0.28995037,-1.8709078,2.9644547
591,-0.007592183787,-0.007490914191,8172.216,1.2763214,-0.99133015,4.438938,8205.382,1.2956719,-1.0008726,4.45574
592,0.007996159161,-0.007487484498,8544.983,-0.071439266,-0.04915452,1.4269301,8502.056,-0.08575392,-0.08626413,1.466914
593,0.003911710292,-0.007487252511,7908.3604,-1.2199314,0.46037292,4.388212,7944.0654,-1.2196696,0.45208216,4.389584
594,0.003939416693,-0.00748522464,7929.7607,-1.2041047,0.4747007,4.3919325,7930.247,-1.2083278,0.46666098,4.3950553
595,0.007830253867,-0.007484408217,8236.28,0.65327454,0.47979045,3.778236,8307.95,0.648541,0.47599125,3.7371888
596,-0.0007630580989,-0.007483780041,4761.3877,-0.155869,-1.7382479,2.988501,4730.4365,-0.14655018,-1.747911,2.9746392
597,0.007005544183,-0.007483770653,7171.749,0.82444143,0.70912313,4.6754994,7185.8154,0.8240285,0.6964755,4.6581388
598,0.003923214722,-0.007478378761,7912.1416,-1.2174747,0.46916986,4.3922906,7936.7256,-1.2213082,0.46179557,4.392805
599,0.003932904778,-0.007469635102,7916.663,-1.2164111,0.47734857,4.395076,7924.212,-1.2189085,0.47001076,4.3972282
600,0.003920636196,-0.007465839829,7905.302,-1.2254579,0.47280216,4.3941736,7932.331,-1.2286577,0.4698124,4.3909063
601,-0.005097621456,-0.007464312976,5166.925,1.2382655,-1.4194708,4.073736,5204.884,1.2416325,-1.4260238,4.067512
602,-0.001790053454,-0.00745791837,4150.087,0.3543887,-1.8703772,2.939524,4182.2217,0.3535962,-1.8702358,2.9528627
603,0.005515608713,-0.007448862012,6920.8057,-0.013716221,0.8544955,4.6429386,6953.464,-0.012826443,0.8512645,4.6440425
604,0.007957883111,-0.007448643019,8562.3,0.4120083,0.29835057,3.0533836,8519.46,0.39784145,0.2869122,3.0995114
605,-0.00572199536,-0.007433607657,5628.1943,1.3165207,-1.3194308,4.321996,5628.954,1.307693,-1.3142979,4.2980633
606,0.003845993141,-0.00743304961,7875.368,-1.2683938,0.46071458,4.36074,7932.3096,-1.265809,0.45574188,4.355988
607,-0.006816526632,-0.007425044443,6855.866,1.3770838,-1.0927142,4.60308,6925.948,1.3718748,-1.0967196,4.582532
608,-0.001577332013,-0.007424403562,4152.2646,0.25758362,-1.8385323,2.883626,4194.8936,0.2516384,-1.8529968,2.8702374
609,0.007779979869,-0.007423937044,8231.255,0.74260855,0.51089096,4.084408,8302.448,0.7583313,0.5241456,4.0872364
610,-0.002374189488,-0.007414609329,4114.4385,0.61220026,-1.86753,3.0450952,3985.7158,0.6138334,-1.8607165,3.0158644
611,-0.001658668133,-0.007414106243,4128.7373,0.2994008,-1.8466539,2.8707197,4150.245,0.29226542,-1.8593,2.8713593
612,-0.008133986952,-0.007405240887,9215.276,-0.027259827,0.018320322,0.026567068,9294.188,4.7683716e-07,-2.3841858e-07,0.0
613,-0.007525537461,-0.007402973296,8145.1846,1.3369579,-0.97144604,4.5355167,8158.3916,1.3527241,-0.9885237,4.525775
614,0.003931191259,-0.007402035886,7882.6436,-1.2532289,0.51417756,4.399901,7900.872,-1.2467124,0.51299477,4.399795
615,0.007912010633,-0.007402146138,8549.2295,0.60046864,0.43205357,3.6414626,8534.306,0.5828223,0.40829372,3.676692
616,0.005250163742,-0.007396766381,7049.3154,-0.23117924,0.8337705,4.6466975,6980.8936,-0.23811388,0.8474066,4.647832
617,0.002220499004,-0.007394064363,7487.9717,-1.4176672,-0.37638915,3.7488313,7496.259,-1.4208088,-0.3898902,3.7482116
618,-0.007137917014,-0.007390708849,7453.1396,1.3945079,-1.038045,4.6130877,7390.243,1.3838367,-1.0340697,4.6170554
619,-0.005338076746,-0.007385493197,5315.327,1.2894144,-1.3669779,4.1482043,5351.634,1.2828288,-1.3628957,4.1498055
620,-0.005989849387,-0.007384669976,5844.2354,1.3381352,-1.2602196,4.387242,5848.7627,1.3404961,-1.2718687,4.3851776
621,-0.008100006709,-0.007376821241,9394.382,-0.022583485,0.011758089,1.2879469,9300.745,-0.06431484,0.041838884,1.3093122
622,0.007719839393,-0.007351489701,8281.118,0.8165312,0.5230267,4.3226495,8272.542,0.83270836,0.5442369,4.314098
623,0.007857018135,-0.00734650886,8534.437,0.7232108,0.4801011,4.0245457,8525.509,0.7092972,0.46108413,4.0351415
624,-0.008063062514,-0.007338893315,9448.911,0.72835636,-0.5787482,3.217269,9332.452,0.6979952,-0.55768037,3.2245824
625,0.006882616729,-0.007325849787,7009.4404,0.7986131,0.67562366,4.7476573,7008.421,0.80556345,0.6886635,4.72639
626,0.00226681242,-0.007323168182,7379.8,-1.4620543,-0.31710017,3.7310867,7497.3447,-1.4703565,-0.30154765,3.7423496
627,0.001386585295,-0.007317182464,6600.9326,-1.2068565,-0.73479974,3.4119422,6691.001,-1.2208481,-0.7342771,3.4335515
628,0.002148247788,-0.007300942249,7383.1904,-1.463855,-0.3379035,3.6822913,7395.8857,-1.4451141,-0.3542477,3.6736357
629,-0.007445677876,-0.007297977905,8029.2295,1.4123526,-0.962932,4.582794,8051.706,1.4065952,-0.96692014,4.572068
630,-0.005118146784,-0.007296538453,5132.4775,1.2747889,-1.3578565,4.0166545,5167.29,1.277482,-1.3639293,4.0261073
631,-0.008018728203,-0.007293465982,9485.044,0.9534426,-0.7106817,3.759143,9372.317,0.9468498,-0.71861506,3.7735493
632,0.004550467892,-0.007290312047,7472.591,-0.8936696,0.7767329,4.599361,7407.1455,-0.8750601,0.7706151,4.6063104
